emp_id,off_cde,rated_year,rating
100218,NYC,2022,7.5
100219,NYC,2017,6
100219,NYC,2018,7
100219,NYC,2019,6.5
100219,NYC,2020,7.5
100219,NYC,2021,6.5
100219,NYC,2022,7.5
100220,OTT,2017,7.5
100220,OTT,2018,9
100220,OTT,2019,6.5
100220,OTT,2020,8.5
100220,OTT,2021,8.5
100220,OTT,2022,9.5
100221,BOS,2017,7
100221,BOS,2018,7
100221,BOS,2019,7
100221,BOS,2020,7.5
100221,BOS,2021,6
100221,BOS,2022,7.5
100222,OTT,2017,8.5
100222,OTT,2018,8.5
100222,OTT,2019,9
100222,OTT,2020,9
100222,OTT,2021,10
100223,BOS,2017,7.5
100223,BOS,2018,7
100223,BOS,2019,7
100223,BOS,2020,8
100224,BOS,2017,7.5
100224,BOS,2018,7
100224,BOS,2019,6.5
100224,BOS,2020,6.5
100224,BOS,2021,8
100224,BOS,2022,6.5
100225,NYC,2017,7.5
100225,NYC,2018,7
100225,NYC,2019,6.5
100225,NYC,2020,6.5
100225,NYC,2021,7
100225,NYC,2022,8
100226,NYC,2017,6
100226,NYC,2018,6
100226,NYC,2019,8
100226,NYC,2020,7.5
100226,NYC,2021,6.5
100226,NYC,2022,6.5
100227,PHL,2017,9
100227,PHL,2018,6.5
100227,PHL,2019,5
100228,PHL,2017,7
100228,PHL,2018,9
100228,PHL,2019,9
100228,PHL,2020,9.5
100228,PHL,2021,10
100228,PHL,2022,8.5
100229,PHL,2017,7
100229,PHL,2018,8
100229,PHL,2019,7
100229,PHL,2020,9.5
100229,PHL,2021,9
100229,PHL,2022,8.5
100230,TOR,2017,6.5
100230,TOR,2018,10
100230,TOR,2019,8.5
100231,OTT,2017,8
100231,OTT,2018,9
100231,OTT,2019,9
100231,OTT,2020,8
100231,OTT,2021,8.5
100231,OTT,2022,9
100232,VAN,2017,8.5
100232,VAN,2018,7.5
100232,VAN,2019,7.5
100232,VAN,2020,8
100232,VAN,2021,9
100232,VAN,2022,9
100233,MKM,2017,8
100233,MKM,2018,7.5
100233,MKM,2019,9
100233,MKM,2020,7.5
100233,MKM,2021,10
100233,MKM,2022,8.5
100234,TOR,2017,8
100234,TOR,2018,8
100234,TOR,2019,9
100234,TOR,2020,9
100235,OTT,2017,8
100235,OTT,2018,6.5
100235,OTT,2019,8.5
100235,OTT,2020,8
100235,OTT,2021,9.5
100235,OTT,2022,9.5
100236,BOS,2017,6
100236,BOS,2018,7.5
100236,BOS,2019,7
100236,BOS,2020,7.5
100236,BOS,2021,6
100236,BOS,2022,6.5
100237,NYC,2017,7.5
100237,NYC,2018,8
100237,NYC,2019,8
100237,NYC,2020,8
100237,NYC,2021,7.5
100238,NYC,2017,8
100238,NYC,2018,7.5
100238,NYC,2019,8
100238,NYC,2020,6.5
100238,NYC,2021,7
100238,NYC,2022,7
100239,BOS,2017,6
100239,BOS,2018,7
100239,BOS,2019,6
100239,BOS,2020,6
100239,BOS,2021,6.5
100239,BOS,2022,7
100240,BOS,2017,8
100240,BOS,2018,7
100240,BOS,2019,7.5
100240,BOS,2020,6
100240,BOS,2021,7
100240,BOS,2022,7.5
100241,PHL,2017,9
100241,PHL,2018,8
100241,PHL,2019,7
100241,PHL,2020,8
100241,PHL,2021,8
100241,PHL,2022,10
100242,PHL,2017,9.5
100242,PHL,2018,8.5
100242,PHL,2019,9.5
100242,PHL,2020,8
100242,PHL,2021,9.5
100242,PHL,2022,8.5
100243,MKM,2017,9
100243,MKM,2018,7.5
100243,MKM,2019,6.5
100243,MKM,2020,9.5
100243,MKM,2021,9.5
100243,MKM,2022,9.5
100244,PHL,2017,8
100244,PHL,2018,6.5
100244,PHL,2019,7.5
100244,PHL,2020,6.5
100244,PHL,2021,9
100244,PHL,2022,9.5
100245,NYC,2017,6
100245,NYC,2018,6.5
100246,CAL,2017,6.5
100246,CAL,2018,7
100246,CAL,2019,9.5
100246,CAL,2020,9.5
100246,CAL,2021,9
100246,CAL,2022,8.5
100247,CAL,2017,7.5
100247,CAL,2018,8
100247,CAL,2019,6.5
100247,CAL,2020,8
100247,CAL,2021,8.5
100247,CAL,2022,9.5
100248,NYC,2017,7.5
100248,NYC,2018,7.5
100248,NYC,2019,7
100248,NYC,2020,7
100248,NYC,2021,7
100248,NYC,2022,7.5
100249,PHL,2017,9.5
100249,PHL,2018,8.5
100250,BOS,2017,6
100250,BOS,2018,6
100250,BOS,2019,6.5
100250,BOS,2020,6
100250,BOS,2021,7.5
100250,BOS,2022,7
100251,BOS,2017,6.5
100251,BOS,2018,8
100251,BOS,2019,6
100251,BOS,2020,6.5
100251,BOS,2021,7.5
100251,BOS,2022,6.5
100252,MKM,2017,8.5
100252,MKM,2018,8.5
100252,MKM,2019,9
100252,MKM,2020,6.5
100252,MKM,2021,8.5
100252,MKM,2022,8
100253,PHL,2017,7.5
100253,PHL,2018,9.5
100253,PHL,2019,8
100253,PHL,2020,8.5
100253,PHL,2021,9
100253,PHL,2022,9
100254,MKM,2017,9
100254,MKM,2018,9
100254,MKM,2019,6.5
100254,MKM,2020,8.5
100254,MKM,2021,8
100254,MKM,2022,9.5
100255,MKM,2017,7
100255,MKM,2018,9
100255,MKM,2019,8
100255,MKM,2020,7
100255,MKM,2021,9.5
100255,MKM,2022,8.5
100256,NYC,2017,7.5
100256,NYC,2018,7
100256,NYC,2019,6.5
100256,NYC,2020,7.5
100256,NYC,2021,7.5
100256,NYC,2022,8
100257,CAL,2017,9
100257,CAL,2018,9
100257,CAL,2019,7.5
100257,CAL,2020,7
100257,CAL,2021,8.5
100257,CAL,2022,9.5
100258,NYC,2017,8
100258,NYC,2018,7
100258,NYC,2019,6.5
100258,NYC,2020,7
100258,NYC,2021,7
100258,NYC,2022,7.5
100259,BOS,2017,7
100259,BOS,2018,7
100259,BOS,2019,7
100259,BOS,2020,7
100259,BOS,2021,8
100259,BOS,2022,6.5
100260,NYC,2017,7.5
100260,NYC,2018,7
100260,NYC,2019,6
100260,NYC,2020,7.5
100260,NYC,2021,7
100260,NYC,2022,6.5
100261,CAL,2017,8.5
100261,CAL,2018,9
100261,CAL,2019,9
100261,CAL,2020,5
100261,CAL,2021,6
100262,MKM,2017,9
100262,MKM,2018,8.5
100262,MKM,2019,6.5
100262,MKM,2020,8.5
100262,MKM,2021,9.5
100262,MKM,2022,9
100263,CAL,2017,7
100263,CAL,2018,8.5
100263,CAL,2019,9.5
100263,CAL,2020,9.5
100263,CAL,2021,8.5
100263,CAL,2022,9
100264,TOR,2017,7.5
100264,TOR,2018,8
100264,TOR,2019,9.5
100264,TOR,2020,7.5
100264,TOR,2021,10
100264,TOR,2022,9
100265,PHL,2017,7
100265,PHL,2018,7.5
100265,PHL,2019,7.5
100265,PHL,2020,9
100265,PHL,2021,9.5
100265,PHL,2022,8.5
100266,PHL,2017,8.5
100266,PHL,2018,7
100266,PHL,2019,7
100266,PHL,2020,7
100266,PHL,2021,10
100266,PHL,2022,9.5
100267,OTT,2017,9.5
100267,OTT,2018,8.5
100267,OTT,2019,9.5
100267,OTT,2020,7.5
100267,OTT,2021,8.5
100267,OTT,2022,10
100268,PHL,2017,7
100268,PHL,2018,8.5
100268,PHL,2019,7
100268,PHL,2020,9
100268,PHL,2021,8.5
100268,PHL,2022,9.5
100269,TOR,2017,8
100269,TOR,2018,8
100269,TOR,2019,6.5
100269,TOR,2020,9.5
100269,TOR,2021,9
100269,TOR,2022,8
100270,CAL,2017,7.5
100270,CAL,2018,9
100270,CAL,2019,9
100270,CAL,2020,6.5
100270,CAL,2021,8
100270,CAL,2022,9.5
100271,PHL,2017,8
100271,PHL,2018,7
100271,PHL,2019,7
100271,PHL,2020,8.5
100271,PHL,2021,10
100271,PHL,2022,8.5
100272,BOS,2017,6.5
100272,BOS,2018,7
100272,BOS,2019,7.5
100272,BOS,2020,7
100272,BOS,2021,7.5
100273,TOR,2017,9
100273,TOR,2018,9
100273,TOR,2019,8
100273,TOR,2020,6.5
100273,TOR,2021,9.5
100273,TOR,2022,8.5
100274,BOS,2017,7
100274,BOS,2018,6.5
100274,BOS,2019,6.5
100274,BOS,2020,7
100274,BOS,2021,7.5
100274,BOS,2022,7.5
100275,NYC,2017,6.5
100275,NYC,2018,7.5
100275,NYC,2019,7.5
100275,NYC,2020,8
100275,NYC,2021,8
100275,NYC,2022,6
100276,CAL,2017,7.5
100276,CAL,2018,9.5
100276,CAL,2019,10
100277,MKM,2017,8.5
100277,MKM,2018,9
100278,BOS,2017,7
100278,BOS,2018,6
100278,BOS,2019,7
100278,BOS,2020,6
100278,BOS,2021,7.5
100278,BOS,2022,7
100279,CAL,2017,9
100279,CAL,2018,8.5
100279,CAL,2019,6.5
100279,CAL,2020,7
100279,CAL,2021,9.5
100279,CAL,2022,10
100280,TOR,2017,9
100280,TOR,2018,9.5
100280,TOR,2019,7.5
100280,TOR,2020,8
100280,TOR,2021,9.5
100280,TOR,2022,10
100281,OTT,2017,7.5
100281,OTT,2018,7.5
100281,OTT,2019,6.5
100281,OTT,2020,9.5
100281,OTT,2021,8.5
100281,OTT,2022,10
100282,TOR,2017,8.5
100282,TOR,2018,7
100282,TOR,2019,8.5
100282,TOR,2020,8
100282,TOR,2021,9
100282,TOR,2022,10
100283,OTT,2017,9.5
100283,OTT,2018,8
100283,OTT,2019,8.5
100283,OTT,2020,9
100283,OTT,2021,8
100283,OTT,2022,9.5
100284,MKM,2017,6.5
100284,MKM,2018,8.5
100284,MKM,2019,7.5
100284,MKM,2020,7.5
100284,MKM,2021,8
100284,MKM,2022,9
100285,MKM,2017,7
100285,MKM,2018,7
100285,MKM,2019,7
100285,MKM,2020,7
100285,MKM,2021,9.5
100285,MKM,2022,8.5
100286,MKM,2017,9.5
100286,MKM,2018,9
100287,MKM,2017,8.5
100287,MKM,2018,8.5
100288,NYC,2017,8
100288,NYC,2018,8
100288,NYC,2019,7.5
100288,NYC,2020,7.5
100288,NYC,2021,7.5
100288,NYC,2022,8
100289,TOR,2017,7.5
100289,TOR,2018,7.5
100289,TOR,2019,7.5
100289,TOR,2020,7
100289,TOR,2021,9
100289,TOR,2022,9
100290,TOR,2017,8.5
100290,TOR,2018,9
100291,CAL,2017,8
100291,CAL,2018,9
100291,CAL,2019,8.5
100292,VAN,2017,8
100292,VAN,2018,8.5
100292,VAN,2019,7
100292,VAN,2020,8
100292,VAN,2021,8.5
100292,VAN,2022,8.5
100293,PHL,2017,6.5
100293,PHL,2018,9
100293,PHL,2019,7
100293,PHL,2020,8.5
100293,PHL,2021,8.5
100293,PHL,2022,9
100294,PHL,2017,8.5
100294,PHL,2018,7
100294,PHL,2019,7.5
100294,PHL,2020,8.5
100294,PHL,2021,8.5
100294,PHL,2022,8.5
100295,OTT,2017,7.5
100295,OTT,2018,8.5
100295,OTT,2019,9.5
100295,OTT,2020,9.5
100296,PHL,2017,7.5
100296,PHL,2018,7
100296,PHL,2019,8.5
100296,PHL,2020,8
100296,PHL,2021,9.5
100296,PHL,2022,8.5
100297,CAL,2017,7
100297,CAL,2018,9.5
100297,CAL,2019,9.5
100298,CAL,2017,8.5
100298,CAL,2018,8.5
100298,CAL,2019,8
100298,CAL,2020,8
100298,CAL,2021,9
100298,CAL,2022,8.5
100299,VAN,2017,8.5
100299,VAN,2018,7.5
100299,VAN,2019,7.5
100299,VAN,2020,7.5
100299,VAN,2021,10
100299,VAN,2022,8.5
100300,PHL,2017,7.5
100300,PHL,2018,8
100300,PHL,2019,7
100300,PHL,2020,9
100300,PHL,2021,10
100300,PHL,2022,9
100301,OTT,2017,9
100301,OTT,2018,9
100301,OTT,2019,8.5
100301,OTT,2020,9
100302,NYC,2017,7.5
100302,NYC,2018,7.5
100302,NYC,2019,6
100302,NYC,2020,7
100302,NYC,2021,8
100302,NYC,2022,7.5
100303,NYC,2017,6.5
100303,NYC,2018,7
100304,PHL,2017,7.5
100304,PHL,2018,9
100304,PHL,2019,7
100304,PHL,2020,8.5
100304,PHL,2021,8
100304,PHL,2022,9
100305,BOS,2017,7
100305,BOS,2018,7.5
100305,BOS,2019,8
100305,BOS,2020,7
100305,BOS,2021,7
100305,BOS,2022,8
100306,VAN,2017,8
100306,VAN,2018,8.5
100306,VAN,2019,7.5
100306,VAN,2020,7
100306,VAN,2021,9.5
100306,VAN,2022,9
100307,BOS,2017,6.5
100307,BOS,2018,6.5
100307,BOS,2019,7.5
100307,BOS,2020,7.5
100307,BOS,2021,6.5
100307,BOS,2022,7.5
100308,NYC,2017,8
100308,NYC,2018,7.5
100308,NYC,2019,8
100308,NYC,2020,7
100308,NYC,2021,8
100308,NYC,2022,7.5
100309,PHL,2017,9
100309,PHL,2018,9
100310,TOR,2017,7
100310,TOR,2018,9.5
100310,TOR,2019,10
100310,TOR,2020,8.5
100311,CAL,2017,9
100311,CAL,2018,8
100311,CAL,2019,7.5
100311,CAL,2020,6.5
100311,CAL,2021,9
100311,CAL,2022,8.5
100312,TOR,2017,7
100312,TOR,2018,9
100312,TOR,2019,8.5
100312,TOR,2020,9.5
100312,TOR,2021,8
100312,TOR,2022,8
100313,MKM,2017,7.5
100313,MKM,2018,8
100313,MKM,2019,7.5
100313,MKM,2020,8
100313,MKM,2021,10
100313,MKM,2022,9
100314,NYC,2017,7
100314,NYC,2018,7
100314,NYC,2019,7
100314,NYC,2020,6
100314,NYC,2021,6.5
100314,NYC,2022,7
100315,PHL,2017,9
100315,PHL,2018,8
100315,PHL,2019,9
100315,PHL,2020,8.5
100315,PHL,2021,8.5
100315,PHL,2022,9
100316,CAL,2017,9
100316,CAL,2018,7
100316,CAL,2019,7.5
100316,CAL,2020,8
100316,CAL,2021,9.5
100316,CAL,2022,9
100317,CAL,2017,7.5
100317,CAL,2018,8.5
100317,CAL,2019,7
100317,CAL,2020,8.5
100317,CAL,2021,9
100317,CAL,2022,9
100318,CAL,2017,9
100318,CAL,2018,8
100318,CAL,2019,8
100318,CAL,2020,7.5
100318,CAL,2021,10
100318,CAL,2022,9.5
100319,BOS,2017,8
100319,BOS,2018,6.5
100319,BOS,2019,6
100319,BOS,2020,6
100319,BOS,2021,7.5
100319,BOS,2022,7.5
100320,PHL,2017,9.5
100320,PHL,2018,8.5
100320,PHL,2019,7
100320,PHL,2020,8.5
100320,PHL,2021,8.5
100320,PHL,2022,8.5
100321,BOS,2017,6
100321,BOS,2018,6.5
100321,BOS,2019,6
100321,BOS,2020,7.5
100321,BOS,2021,7.5
100321,BOS,2022,8
100322,CAL,2017,8
100322,CAL,2018,7
100322,CAL,2019,8
100322,CAL,2020,8
100322,CAL,2021,8.5
100322,CAL,2022,8
100323,VAN,2017,9.5
100323,VAN,2018,8
100323,VAN,2019,6.5
100323,VAN,2020,8.5
100323,VAN,2021,8.5
100323,VAN,2022,9.5
100324,PHL,2017,8
100324,PHL,2018,9
100324,PHL,2019,6.5
100324,PHL,2020,8
100324,PHL,2021,9
100324,PHL,2022,9.5
100325,OTT,2017,9.5
100325,OTT,2018,9
100326,BOS,2017,6.5
100326,BOS,2018,6
100326,BOS,2019,6.5
100326,BOS,2020,7
100326,BOS,2021,6
100326,BOS,2022,6.5
100327,TOR,2017,6.5
100327,TOR,2018,7.5
100327,TOR,2019,6.5
100327,TOR,2020,7.5
100327,TOR,2021,10
100327,TOR,2022,9.5
100328,OTT,2017,7
100328,OTT,2018,9
100328,OTT,2019,9.5
100328,OTT,2020,8.5
100328,OTT,2021,10
100328,OTT,2022,8.5
100329,VAN,2017,8
100329,VAN,2018,7.5
100329,VAN,2019,7
100329,VAN,2020,6.5
100329,VAN,2021,8.5
100329,VAN,2022,9
100330,PHL,2017,7
100330,PHL,2018,9.5
100330,PHL,2019,6.5
100330,PHL,2020,8.5
100330,PHL,2021,9
100330,PHL,2022,8
100331,BOS,2017,6
100331,BOS,2018,7.5
100331,BOS,2019,8
100331,BOS,2020,7.5
100331,BOS,2021,6
100331,BOS,2022,6
100332,CAL,2017,7.5
100332,CAL,2018,9
100332,CAL,2019,8.5
100332,CAL,2020,7
100332,CAL,2021,8.5
100332,CAL,2022,9.5
100333,CAL,2017,7.5
100333,CAL,2018,7
100333,CAL,2019,8.5
100333,CAL,2020,7
100333,CAL,2021,9.5
100333,CAL,2022,9
100334,MKM,2017,6.5
100334,MKM,2018,9
100334,MKM,2019,8.5
100334,MKM,2020,7.5
100334,MKM,2021,8
100334,MKM,2022,9.5
100335,MKM,2017,7.5
100335,MKM,2018,8
100335,MKM,2019,8.5
100335,MKM,2020,8.5
100335,MKM,2021,8.5
100335,MKM,2022,9
100336,CAL,2017,8.5
100336,CAL,2018,7.5
100336,CAL,2019,9
100336,CAL,2020,7
100336,CAL,2021,8.5
100336,CAL,2022,9
100337,CAL,2017,8
100337,CAL,2018,8
100337,CAL,2019,9
100338,PHL,2017,7.5
100338,PHL,2018,8.5
100338,PHL,2019,7.5
100338,PHL,2020,8
100338,PHL,2021,9.5
100338,PHL,2022,9
100339,TOR,2017,9.5
100339,TOR,2018,7.5
100339,TOR,2019,8
100339,TOR,2020,7.5
100339,TOR,2021,9.5
100339,TOR,2022,8.5
100340,MKM,2017,6.5
100340,MKM,2018,9
100340,MKM,2019,8.5
100340,MKM,2020,9
100340,MKM,2021,8.5
100340,MKM,2022,8
100341,MKM,2017,6.5
100341,MKM,2018,7
100341,MKM,2019,7
100341,MKM,2020,9
100341,MKM,2021,8.5
100341,MKM,2022,8.5
100342,MKM,2017,5
100342,MKM,2018,5.5
100343,PHL,2017,8
100343,PHL,2018,7.5
100343,PHL,2019,10
100343,PHL,2020,9.5
100344,PHL,2017,6.5
100344,PHL,2018,8.5
100344,PHL,2019,8
100344,PHL,2020,7
100344,PHL,2021,8.5
100344,PHL,2022,9
100345,VAN,2017,9
100345,VAN,2018,7
100345,VAN,2019,9
100345,VAN,2020,9.5
100345,VAN,2021,9
100345,VAN,2022,10
100346,MKM,2017,7.5
100346,MKM,2018,9.5
100346,MKM,2019,7
100346,MKM,2020,9
100346,MKM,2021,10
100346,MKM,2022,8.5
100347,PHL,2017,9
100347,PHL,2018,7.5
100347,PHL,2019,8.5
100347,PHL,2020,7.5
100347,PHL,2021,9.5
100347,PHL,2022,9
100348,TOR,2017,9
100348,TOR,2018,7.5
100348,TOR,2019,6.5
100348,TOR,2020,6.5
100348,TOR,2021,9
100348,TOR,2022,9
100349,BOS,2017,6
100349,BOS,2018,6.5
100349,BOS,2019,6.5
100349,BOS,2020,7.5
100349,BOS,2021,8
100349,BOS,2022,6.5
100350,NYC,2017,8
100350,NYC,2018,7
100350,NYC,2019,6
100350,NYC,2020,7.5
100350,NYC,2021,7
100350,NYC,2022,6
100351,MKM,2017,9.5
100351,MKM,2018,8
100352,CAL,2017,8
100352,CAL,2018,8.5
100352,CAL,2019,8
100352,CAL,2020,7
100352,CAL,2021,9
100352,CAL,2022,9.5
100353,PHL,2017,8.5
100353,PHL,2018,9
100353,PHL,2019,9.5
100353,PHL,2020,8
100353,PHL,2021,9
100353,PHL,2022,8.5
100354,NYC,2017,6
100354,NYC,2018,7
100354,NYC,2019,6
100354,NYC,2020,6
100354,NYC,2021,6.5
100354,NYC,2022,6.5
100355,PHL,2017,7.5
100355,PHL,2018,8.5
100355,PHL,2019,9
100355,PHL,2020,6.5
100355,PHL,2021,8.5
100355,PHL,2022,8
100356,MKM,2017,9.5
100356,MKM,2018,8.5
100356,MKM,2019,6.5
100356,MKM,2020,8.5
100356,MKM,2021,9.5
100356,MKM,2022,8.5
100357,TOR,2017,6.5
100357,TOR,2018,8
100357,TOR,2019,9.5
100357,TOR,2020,8.5
100357,TOR,2021,9.5
100357,TOR,2022,8
100358,CAL,2017,7.5
100358,CAL,2018,8
100358,CAL,2019,8.5
100358,CAL,2020,8.5
100358,CAL,2021,8
100358,CAL,2022,8.5
100359,NYC,2017,7
100359,NYC,2018,7
100359,NYC,2019,7
100359,NYC,2020,6.5
100359,NYC,2021,6.5
100359,NYC,2022,6.5
100360,CAL,2017,8
100360,CAL,2018,7
100360,CAL,2019,9
100360,CAL,2020,8.5
100360,CAL,2021,10
100360,CAL,2022,9
100361,OTT,2017,9.5
100361,OTT,2018,6.5
100361,OTT,2019,8
100361,OTT,2020,9
100362,CAL,2017,7.5
100362,CAL,2018,7.5
100362,CAL,2019,7
100362,CAL,2020,8.5
100362,CAL,2021,10
100362,CAL,2022,9.5
100363,CAL,2017,8
100363,CAL,2018,8
100363,CAL,2019,9
100363,CAL,2020,7.5
100363,CAL,2021,10
100363,CAL,2022,9.5
100364,CAL,2017,8.5
100364,CAL,2018,8
100364,CAL,2019,7
100364,CAL,2020,7.5
100364,CAL,2021,8
100364,CAL,2022,8.5
100365,CAL,2017,9.5
100365,CAL,2018,9.5
100365,CAL,2019,6.5
100365,CAL,2020,7.5
100365,CAL,2021,9
100365,CAL,2022,8.5
100366,VAN,2017,8
100366,VAN,2018,7.5
100366,VAN,2019,9
100366,VAN,2020,9.5
100366,VAN,2021,10
100366,VAN,2022,9.5
100367,CAL,2017,9
100367,CAL,2018,8
100367,CAL,2019,9
100367,CAL,2020,9
100367,CAL,2021,8.5
100367,CAL,2022,8.5
100368,TOR,2017,7
100368,TOR,2018,8
100368,TOR,2019,8.5
100368,TOR,2020,7.5
100368,TOR,2021,9
100368,TOR,2022,8
100369,TOR,2017,8
100369,TOR,2018,7.5
100369,TOR,2019,9
100369,TOR,2020,8.5
100369,TOR,2021,9
100369,TOR,2022,9.5
100370,TOR,2017,8.5
100370,TOR,2018,7.5
100370,TOR,2019,7.5
100370,TOR,2020,7.5
100370,TOR,2021,8.5
100370,TOR,2022,9.5
100371,BOS,2017,6
100371,BOS,2018,7.5
100371,BOS,2019,7.5
100371,BOS,2020,7
100371,BOS,2021,6.5
100371,BOS,2022,7.5
100372,CAL,2017,7.5
100372,CAL,2018,8
100372,CAL,2019,9.5
100372,CAL,2020,6.5
100372,CAL,2021,9.5
100372,CAL,2022,8
100373,MKM,2017,8
100373,MKM,2018,8.5
100373,MKM,2019,9
100373,MKM,2020,8.5
100373,MKM,2021,9
100373,MKM,2022,9
100374,MKM,2017,7
100374,MKM,2018,7.5
100374,MKM,2019,6.5
100374,MKM,2020,9.5
100374,MKM,2021,9.5
100374,MKM,2022,9
100375,CAL,2017,8
100375,CAL,2018,7.5
100375,CAL,2019,8
100375,CAL,2020,8.5
100375,CAL,2021,10
100375,CAL,2022,9
100376,VAN,2017,8
100376,VAN,2018,8.5
100376,VAN,2019,8.5
100376,VAN,2020,9
100376,VAN,2021,9.5
100377,MKM,2017,7.5
100377,MKM,2018,9
100377,MKM,2019,7
100377,MKM,2020,7.5
100377,MKM,2021,10
100377,MKM,2022,9.5
100378,BOS,2017,7
100378,BOS,2018,6.5
100378,BOS,2019,7
100378,BOS,2020,6.5
100378,BOS,2021,7
100378,BOS,2022,7.5
100379,TOR,2017,7.5
100379,TOR,2018,8.5
100379,TOR,2019,8.5
100379,TOR,2020,8.5
100379,TOR,2021,8.5
100379,TOR,2022,8
100380,BOS,2017,7.5
100380,BOS,2018,7.5
100380,BOS,2019,6.5
100380,BOS,2020,7.5
100380,BOS,2021,7
100380,BOS,2022,6
100381,NYC,2017,6.5
100381,NYC,2018,6
100382,MKM,2017,8.5
100382,MKM,2018,9.5
100382,MKM,2019,8
100382,MKM,2020,7.5
100382,MKM,2021,9
100382,MKM,2022,8
100383,BOS,2017,8
100383,BOS,2018,8
100383,BOS,2019,6.5
100383,BOS,2020,7.5
100383,BOS,2021,6.5
100383,BOS,2022,7.5
100384,PHL,2017,8
100384,PHL,2018,8
100384,PHL,2019,7.5
100384,PHL,2020,8
100384,PHL,2021,9.5
100384,PHL,2022,9.5
100385,VAN,2017,9
100385,VAN,2018,9
100386,BOS,2017,7.5
100386,BOS,2018,7
100387,MKM,2017,6.5
100387,MKM,2018,9
100387,MKM,2019,9.5
100387,MKM,2020,7
100387,MKM,2021,10
100387,MKM,2022,9.5
100388,PHL,2017,7
100388,PHL,2018,6.5
100388,PHL,2019,7
100388,PHL,2020,8.5
100388,PHL,2021,9.5
100388,PHL,2022,9
100389,PHL,2017,9
100389,PHL,2018,7.5
100389,PHL,2019,6.5
100389,PHL,2020,8.5
100389,PHL,2021,9
100389,PHL,2022,10
100390,PHL,2017,6
100390,PHL,2018,4
100391,PHL,2017,9
100391,PHL,2018,8.5
100391,PHL,2019,9
100391,PHL,2020,7
100391,PHL,2021,9.5
100391,PHL,2022,8.5
100392,CAL,2017,7.5
100392,CAL,2018,8
100392,CAL,2019,7
100392,CAL,2020,6.5
100392,CAL,2021,8.5
100392,CAL,2022,8
100393,BOS,2017,7.5
100393,BOS,2018,6
100393,BOS,2019,7
100393,BOS,2020,7
100393,BOS,2021,8
100393,BOS,2022,6.5
100394,BOS,2017,6.5
100394,BOS,2018,6
100394,BOS,2019,7
100394,BOS,2020,7
100394,BOS,2021,7.5
100394,BOS,2022,8
100395,VAN,2017,8.5
100395,VAN,2018,7
100395,VAN,2019,8.5
100395,VAN,2020,7.5
100395,VAN,2021,9
100395,VAN,2022,9.5
100396,CAL,2017,4
100396,CAL,2018,6
100397,NYC,2017,7
100397,NYC,2018,6.5
100397,NYC,2019,7.5
100397,NYC,2020,7
100397,NYC,2021,6.5
100397,NYC,2022,6.5
100398,VAN,2017,8
100398,VAN,2018,9
100398,VAN,2019,9.5
100398,VAN,2020,9.5
100398,VAN,2021,9
100398,VAN,2022,8.5
100399,BOS,2017,6.5
100399,BOS,2018,6
100399,BOS,2019,7
100399,BOS,2020,6.5
100399,BOS,2021,7.5
100399,BOS,2022,7.5
100400,MKM,2017,7.5
100400,MKM,2018,9
100400,MKM,2019,7
100400,MKM,2020,8
100400,MKM,2021,9
100400,MKM,2022,8.5
100401,VAN,2017,7.5
100401,VAN,2018,8
100401,VAN,2019,6.5
100401,VAN,2020,9.5
100401,VAN,2021,9.5
100401,VAN,2022,9.5
100402,MKM,2017,9
100402,MKM,2018,9
100402,MKM,2019,8
100402,MKM,2020,7.5
100402,MKM,2021,9.5
100402,MKM,2022,9
100403,OTT,2017,8.5
100403,OTT,2018,7
100403,OTT,2019,6.5
100403,OTT,2020,8.5
100403,OTT,2021,9
100403,OTT,2022,10
100404,PHL,2017,8
100404,PHL,2018,6.5
100404,PHL,2019,8.5
100404,PHL,2020,8
100404,PHL,2021,8
100404,PHL,2022,10
100405,OTT,2017,9.5
100405,OTT,2018,10
100406,TOR,2017,8.5
100406,TOR,2018,8
100407,CAL,2017,7
100407,CAL,2018,7.5
100407,CAL,2019,7.5
100407,CAL,2020,9
100407,CAL,2021,8.5
100407,CAL,2022,9.5
100408,OTT,2017,9
100408,OTT,2018,7
100408,OTT,2019,6.5
100408,OTT,2020,6.5
100409,CAL,2017,6
100409,CAL,2018,5.5
100410,VAN,2017,7
100410,VAN,2018,7.5
100410,VAN,2019,9
100410,VAN,2020,8.5
100410,VAN,2021,9.5
100410,VAN,2022,8.5
100411,CAL,2017,6.5
100411,CAL,2018,7.5
100411,CAL,2019,8
100411,CAL,2020,8
100411,CAL,2021,10
100411,CAL,2022,10
100412,PHL,2017,7
100412,PHL,2018,7.5
100412,PHL,2019,8.5
100412,PHL,2020,9.5
100412,PHL,2021,8.5
100412,PHL,2022,8
100413,CAL,2017,7
100413,CAL,2018,7.5
100413,CAL,2019,9.5
100413,CAL,2020,7.5
100413,CAL,2021,8.5
100413,CAL,2022,9
100414,PHL,2017,8.5
100414,PHL,2018,6.5
100414,PHL,2019,7.5
100414,PHL,2020,9.5
100414,PHL,2021,9.5
100414,PHL,2022,9.5
100415,TOR,2017,9
100415,TOR,2018,8
100415,TOR,2019,8.5
100415,TOR,2020,8
100415,TOR,2021,10
100415,TOR,2022,9
100416,NYC,2017,6.5
100416,NYC,2018,7
100417,OTT,2017,6.5
100417,OTT,2018,6
100418,PHL,2017,9
100418,PHL,2018,8
